overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
4.0,,True,"08 9, 2017",A2UAOC1WE8Z7SX,1609580834,{'Format:': ' Paperback'},Laken,"I was unsure about buying this for my 8 year old daughter after reading some of the reviews. But I couldn't find any other books that resonated with me. So I purchased it and read it before letting my daughter.
I think this book fit well. There are a few things that I think should be changed but for the most part this book is good. It helped me explain everything to her and adds other things like brushing your hair and things that aren't uncomfortable. She said she liked it. We read it together and then she asked if she could look over it by herself. I wanted to make sure she knew about periods I didn't want her to think she was dieing if she got it without knowing what it was. Kids these days are having periods earlier than years before. Overall this book is a good book. I would recommend this to family and friends.","Good book, explains a lot, not just periods",1502236800,
5.0,,True,"08 9, 2017",A1F5JOE45JAFOY,1609580834,{'Format:': ' Paperback'},Carley,Great buy,I would buy again.,1502236800,
5.0,,True,"08 8, 2017",AXEHJFNOZTDT7,1609580834,{'Format:': ' Paperback'},A. Geesaman,"My 8 year old hates sleep, this book proved to her that she actually NEEDS sleep. This was worth 10 times the money! Age appropriate information and presented in an interesting way!","My 8 year old hates sleep, this book proved ...",1502150400,
4.0,,True,"08 4, 2017",AW0JXFRNHQSLF,1609580834,{'Format:': ' Kindle Edition'},GandyBippy,"My granddaughter likes how the topics help to start conversations and discussions about her feelings and concerns. Sometimes girls entering puberty don't know what to ask our how to ask, so this book is perfect for guiding into conversations",A Great Discussion Starter,1501804800,
5.0,,True,"08 3, 2017",A1SESAC1IHP749,1609580834,{'Format:': ' Paperback'},Jus Sayin&#039;,"With puberty coming to younger girls more than it used to, there was a real need for a book that offered clear, accurate, engaging, and  age-appropriate reproductive health ed for younger girls.",Excellent Resource for Early Bloomers!,1501718400,
5.0,,True,"07 30, 2017",A4EGDHJ0XUY9,1609580834,{'Format:': ' Paperback'},wife for lifey,good,Five Stars,1501372800,
5.0,,True,"07 25, 2017",A2X9RMHKSOSE7G,1609580834,{'Format:': ' Paperback'},Sheila Ball,Great intro book for my 9 year old granddaughter.,Five Stars,1500940800,
5.0,,True,"07 24, 2017",A3G14QVLH33XEB,1609580834,{'Format:': ' Paperback'},Aparna,GREAT BOOK FOR GIRLS HEADING TO MIDDLE SCHOOL.,Five Stars,1500854400,
5.0,,True,"07 24, 2017",A2KNDV19J479T6,1609580834,{'Format:': ' Paperback'},kimberly pipkins,grand daughter loved,Five Stars,1500854400,
5.0,2,True,"07 21, 2017",A1ETST2W353FJD,1609580834,{'Format:': ' Paperback'},Amazon Customer,"We LOVED this book! I looked over it a little bit with my daughters when it came in. After that, I let them read it as they wanted. It is a year later and I still catch them with this book in their hands!",We LOVED this book,1500595200,
5.0,,False,"07 18, 2017",A2K00DKAO9AVGE,1609580834,{'Format:': ' Paperback'},Amazon Customer,My daughter can't put this book down. She loves it . She learns so much from it and it is well written. So we talk about a lot of subjects in the book there are issues and personal hygiene that I never would have thought she thought about that she appreciates reading about,My daughter can't put this book down. She loves ...,1500336000,
5.0,3,True,"07 13, 2017",A1R33MT6S8D5FX,1609580834,{'Format:': ' Paperback'},Suzi B.,I think this book has been good for my 9 year old daughter.  It's appropriate for her age and gives her a lot of good tips and useful knowledge about how to take care of herself and how she is changing.,I think this book has been good for my 9 year old daughter,1499904000,
4.0,,True,"07 5, 2017",A32W64RG3305V7,1609580834,{'Format:': ' Kindle Edition'},Lenora Zatarain,perfect teaching info,Four Stars,1499212800,
5.0,,True,"07 4, 2017",A1KD1BP562F2DU,1609580834,{'Format:': ' Paperback'},MilitaryMomOf4,Great book for tweens. 9 yr old really enjoyed learning about her body. 10/10,Five Stars,1499126400,
5.0,,True,"07 3, 2017",A2YLZD963N0P91,1609580834,{'Format:': ' Paperback'},richard phillis,Love - Very basic and great for when your daughter is just starting to ask questions. Good for 4th and 5th graders,Love - Very basic and great for when your daughter ...,1499040000,
5.0,,False,"06 26, 2017",A390LUQUF2JUNM,1609580834,{'Format:': ' Paperback'},AGFan12,I really like this book. It helps girls to know how to take care of themselves and how important it is. The books of AG are really helpful. I am an AG fan and I have read a lot of their books. I really encourage girls to read them.,I really like this book,1498435200,
5.0,,True,"06 25, 2017",AW9RMJVLJ5JKN,1609580834,{'Format:': ' Paperback'},Bonita,Very informative and easy to read and understand for my 9 yr old daughter.,Good book,1498348800,
5.0,,True,"06 16, 2017",A1XNOGK5RYECK0,1609580834,{'Format:': ' Paperback'},Amazon Customer,"I purchase this book for my daughter and her friend who are 9 years old.
They could not put the book down.  They had conversations about their breast  and more!!!
Keep them learning about their bodies, reading and discussing.
I would recommend this book.",I would recommend this book,1497571200,
5.0,4,True,"06 10, 2017",A2JSYFM4SWRLUL,1609580834,{'Format:': ' Paperback'},MarieK,"My daughter is 9 and is starting to show signs that would lead me to purchase this book. I'm a registered nurse so I've been talking to her about how her body will change, etc. for over a year. Sometimes she gets uncomfortable or emotional when I try to explain what to expect, which is understandable. I bought this book for her and she was not interested in seeing what it had to say initially. I left the book on her dresser and in two days she read the whole thing. When she was done she came out of her room and initiated a really great conversation about what she read, along with questions she had come up with. I think the pictures helped her understand it wouldn't be as scary as she had initially thought. It was easy for her to read and take the information in to process and then ask her questions. I don't think she would have been as relaxed with out this so I would highly recommend it to anyone with a daughter starting puberty .",Highly recommend this to anyone with a daughter!,1497052800,
5.0,,True,"06 10, 2017",ABK0T0B7NSVSV,1609580834,{'Format:': ' Paperback'},McFly,"Great conversation starter w/ my daughter. We read chapters/sections together and then discuss it. I was worried about how to have some of the conversation and this really helps with that. Also, this is a good way to be aware of some the changes.",Great conversation starter w/ my daughter,1497052800,
5.0,,True,"06 8, 2017",A1YB4ZPB33ZHCL,1609580834,{'Format:': ' Paperback'},C. Rose,"My daughter is fascinated with the books in this series. All of the books have been helpful in explaining emotions, changing bodies, and friendship dramas. Cannot recommend this enough.",Cannot recommend this enough,1496880000,
4.0,2,True,"06 8, 2017",A3DF8JDTPONWF7,1609580834,{'Format:': ' Paperback'},Jenn,"I love the format and illustrations, but I wish the information was broken down into two books; one for pre-adolescents 7-8 and another for the 9-11 range (in addition to the second version already written). That's the only reason for my rating of a 4. My soon to be 8 year old needs the body information, but not periods just yet. I also don't think she needs some of the social issues like body image that are mentioned because it's not an issue for her and she's not been influenced in that way so I don't want to introduce it yet. I loved another reviewers idea to write little notes to your daughter throughout the book and I've enjoyed doing that!. My daughter loves it as well!! It's her favorite part actually. And finally, I wish their was a boy version! I have boy/girl twins and I'm using this book with both children, but he keeps asking me ""what about me?"" Good question! I'm looking for a good resource for him!","Good book, modified!",1496880000,
