Id,neg,neu,pos,compound,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,target_compound,rank,title
40676,0.0,1.0,0.0,0.0,3.0,True,"04 9, 2017",A32TMFWVCRWPTA,1493527487,{'Format:': ' Kindle Edition'},Debra B,fast service,Three Stars,1491696000,,,0.1,43.0,Diary of a 6th Grade Ninja
40782,0.0,1.0,0.0,0.0,3.0,True,"10 11, 2015",A1IOKNLKRHLASA,1493527487,{'Format:': ' Paperback'},L. Ewell,Slow start but tells a story,entertaining for the little ones,1444521600,,,0.1,43.0,Diary of a 6th Grade Ninja
40883,0.0,0.0,1.0,0.296,3.0,True,"07 16, 2014",AONBBH2KZOSFK,1493527487,{'Format:': ' Kindle Edition'},Amazon Customer,ok,Three Stars,1405468800,,,0.3,43.0,Diary of a 6th Grade Ninja
40797,0.024,0.922,0.054,0.2846,4.0,True,"07 8, 2015",A3CZELTT5ZN0GC,1493527487,{'Format:': ' Paperback'},Caitlyn Marsolek,"This book has got a few typing errors in it. Despite that, I use it for my advanced English student and he loves the series. When we finished the first one I told him I could go get him more books so that he could have a wide variety, but he said he wanted to stick with the Diary of a Sixth Grade Ninja series. The first thing he asked me were, ""Is this a series?""",This book has got a few typing errors in it ...,1436313600,,,0.3,43.0,Diary of a 6th Grade Ninja
40699,0.085,0.734,0.181,0.5003,3.0,False,"11 27, 2016",A150EHO7X10TB0,1493527487,{'Format:': ' Kindle Edition'},Elizabeth Bell,"It was a very quick read, not sure if my students would love it. Willing to give it a s*** though",Entertaining but short.,1480204800,,,0.5,43.0,Diary of a 6th Grade Ninja
40737,0.0,0.904,0.096,0.4939,5.0,True,"06 12, 2016",AGER2DSUXU1GW,1493527487,{'Format:': ' Paperback'},labrinaj,My 9yr old son was looking for a new reading series. He ordered the first three from this series. He just got started with book 1 and seems to enjoy it so far.,He just got started with book 1 and seems to enjoy it so far,1465689600,,,0.5,43.0,Diary of a 6th Grade Ninja
40811,0.0,0.547,0.453,0.6997,5.0,True,"04 30, 2015",A2Q4BJRCNPP7OL,1493527487,{'Format:': ' Paperback'},Paul E Clawson,My son loves this series of books. Highly recommended.,Highly recommended.,1430352000,,,0.7,43.0,Diary of a 6th Grade Ninja
40831,0.0,0.691,0.309,0.7003,4.0,True,"01 25, 2015",A1QXGPBIA2FS04,1493527487,{'Format:': ' Paperback'},Gabrielle Dennis,My 4th grader finds these books funny and entertaining. He is reading the entire series.,Four Stars,1422144000,,,0.7,43.0,Diary of a 6th Grade Ninja
40968,0.116,0.713,0.171,0.899,4.0,True,"04 14, 2013",A1N4S3OA0Q2EIN,1493527487,{'Format:': ' Kindle Edition'},Soft Paws,"My son who is ten years old enjoyed the book.  As a parent too I was happy that it was a realistic story and exposes some of the bullying threats that may happen in a school in not the typical simplistic way but with all the complexities of life and friendship - and then it had a good ending where the characters made the right choices...it also deals with the theme of being a new kid in an unfamiliar school.  The ninja element of course created all the excitement, and I liked the little bit of fantasy feel that the book has.  I read this book to my two kids at bedtime, and I did skip over one or two rather gross fighting and blood descriptions...that was a little too violent for me.  I will give the next book a try though...hard to find good books that interest boys.  They just don't like the fairy stuff...",A Good Book for Young Boys,1365897600,161,,0.9,43.0,Diary of a 6th Grade Ninja
40682,0.0,0.314,0.686,0.8979,5.0,True,"03 6, 2017",A1A4A38G9OZN33,1493527487,{'Format:': ' Paperback'},Amazon Customer,This was a gift for Great Grandsons...He loved it,Five Stars,1488758400,,,0.9,43.0,Diary of a 6th Grade Ninja
41258,0.0,1.0,0.0,0.0,3.0,True,"11 24, 2015",A1H3S5P1UYXK3L,1554537045,{'Format:': ' Kindle Edition'},Marta,I expected more from this book.,Three Stars,1448323200,,,0.1,19.0,The Most Magnificent Thing
41148,0.0,1.0,0.0,0.0,3.0,True,"11 9, 2016",A37OIIPJ81DJWS,1554537045,{'Format:': ' Kindle Edition'},Nelly&#039;s aunty,A little complex and verbose for classroom readings but gets the job done for discussions about using your imagination,More suited for one on one readings,1478649600,,,0.1,19.0,The Most Magnificent Thing
41240,0.0,0.909,0.091,0.296,3.0,True,"01 30, 2016",A1OZ19O9JQL71Z,1554537045,{'Format:': ' Kindle Edition'},Michael,Just the story for the little ones who can't see what we can ... yet. Will keep this one close by to share.,Cute.,1454112000,,,0.3,19.0,The Most Magnificent Thing
41297,0.0,0.828,0.172,0.3612,4.0,True,"07 2, 2015",A2ZZQ8SDIIKDND,1554537045,{'Format:': ' Hardcover'},K. Newton,Purchased because I like the message of perseverance and a girl engineer as the protagonist.,Four Stars,1435795200,,,0.3,19.0,The Most Magnificent Thing
41085,0.0,0.484,0.516,0.4939,5.0,True,"07 23, 2017",A1B6D256NIEMC9,1554537045,{'Format:': ' Hardcover'},lacost,Kids enjoy the characters.,Five Stars,1500768000,,,0.5,19.0,The Most Magnificent Thing
41229,0.0,0.239,0.761,0.4926,5.0,True,"03 1, 2016",A3IHCFZDG5VUPN,1554537045,{'Format:': ' Hardcover'},J. Vincent,Sooo good!,Five Stars,1456790400,,,0.5,19.0,The Most Magnificent Thing
41326,0.0,0.655,0.345,0.7003,4.0,False,"01 20, 2015",A149V3Z3S8CVHT,1554537045,{'Format:': ' Hardcover'},IE IE,"Good moral story, it will be better if the picture is more soft/loveable.",Four Stars,1421712000,,,0.7,19.0,The Most Magnificent Thing
41036,0.0,0.256,0.744,0.7003,5.0,True,"03 9, 2018",A1SYKS00ZI3Q1C,1554537045,{'Format:': ' Hardcover'},Rhonda Bowles,"good book, good message",Five Stars,1520553600,,,0.7,19.0,The Most Magnificent Thing
41106,0.0,0.5,0.5,0.9001,5.0,True,"04 29, 2017",A2H2VH6D2KU0PL,1554537045,{'Format:': ' Hardcover'},Linnie,My 7 year old grand daughter loved it... So did her twin brother... Cute and well written.,Excellent book for my 7 Year old Grand Twins,1493424000,,,0.9,19.0,The Most Magnificent Thing
41171,0.0,0.75,0.25,0.9001,5.0,True,"08 19, 2016",A3LCMCZY19ZHQQ,1554537045,{'Format:': ' Hardcover'},kta,"I bought this book on a whim.  I can't wait to read it with my students.  I think they will like the story and it will remind them never to give up.  I like the illustrations. The are bright and bold, which I think my students will like very much",I think they will like the story and it will remind them never to ...,1471564800,,,0.9,19.0,The Most Magnificent Thing
41748,0.103,0.759,0.138,0.2006,5.0,True,"05 13, 2013",A3KDWU5J4R3Z4X,1609580427,{'Format:': ' Paperback'},mulysa,I bought this for mydaughter to explain her body and all the changes and peer pressures. It was very helpful,great book,1368403200,,,0.1,31.0,The Care and Keeping of You 2: The Body Book for Older Girls
41676,0.096,0.753,0.151,0.2034,2.0,True,"05 6, 2014",A3183S3VGFHOGC,1609580427,{'Format:': ' Kindle Edition'},Michelle Leverenz,answer to every single question I had and more. these people tell it like it is but it is however adult like written so there is no relatable substance,Oh puberty,1399334400,,,0.1,31.0,The Care and Keeping of You 2: The Body Book for Older Girls
41530,0.0,0.785,0.215,0.2942,4.0,True,"11 7, 2015",A16FMSBWQEVFAF,1609580427,{'Format:': ' Paperback'},All About Amazon,My daughter is 11 and LOLVES this book!  ;),Four Stars,1446854400,,,0.3,31.0,The Care and Keeping of You 2: The Body Book for Older Girls
41706,0.04,0.885,0.074,0.3129,5.0,True,"11 12, 2013",A1PFFYJ2RGEA2J,1609580427,{'Format:': ' Paperback'},Peaches,"I have a shy tweenage girl, who is creeped out about asking questions  I can talk, but she shies away.  This helped her figure out how to ask questions, without me embarrassing her by bringing it up first.",Great for tweens,1384214400,5,,0.3,31.0,The Care and Keeping of You 2: The Body Book for Older Girls
41583,0.16,0.595,0.245,0.5047,1.0,True,"05 21, 2015",A3SQRBM6BVWQRY,1609580427,{'Format:': ' Kindle Edition'},WolvesRule10,NO! I DONT LIKE IT I HATE IT! I WISH THIS BOOK WAS NEVER PUBLISHED! THE IMAGES IN IT SCARRED ME FOR LIFE,I HATE U,1432166400,5,,0.5,31.0,The Care and Keeping of You 2: The Body Book for Older Girls
41503,0.0,0.882,0.118,0.4939,5.0,True,"02 21, 2016",A3UFN08TZXD302,1609580427,{'Format:': ' Paperback'},Little,I got this book for my daughter who has twin 9 year olds. She will save this one for a  little later on and start with book1 first.,I got this book for my daughter who has twin ...,1456012800,,,0.5,31.0,The Care and Keeping of You 2: The Body Book for Older Girls
41518,0.0,0.721,0.279,0.7003,4.0,True,"01 8, 2016",A36X4QZ60GDE0Q,1609580427,{'Format:': ' Paperback'},Robyn A Kahle,"My daughter devoured all of these books, such a great thing for a little girl who is growing up.",Great communication tool for girls and Moms,1452211200,,,0.7,31.0,The Care and Keeping of You 2: The Body Book for Older Girls
41547,0.079,0.692,0.23,0.7003,5.0,True,"08 16, 2015",A2ONG38NGBHNOE,1609580427,{'Format:': ' Paperback'},Cortney,Great book for my daughter who is 11 teaches all about how to take care of her body as she is getting older and stinkier,Great book for my daughter who is 11 teaches all ...,1439683200,,,0.7,31.0,The Care and Keeping of You 2: The Body Book for Older Girls
41694,0.052,0.672,0.276,0.9001,5.0,True,"01 18, 2014",AP8Y4DTXO9N9I,1609580427,{'Format:': ' Paperback'},dz,"This book is well written, up to date, and easy to understand. It has all the information your daughter will need to understand how her body is changing.  It makes it fun, stress free, and exciting, to explain what the future holds.",Wonderful,1390003200,,,0.9,31.0,The Care and Keeping of You 2: The Body Book for Older Girls
41570,0.018,0.843,0.139,0.9001,5.0,True,"06 29, 2015",A3Q1DVB5JE323,1609580427,{'Format:': ' Paperback'},Jessica,"Wonderful book for my 10 year old daughter. We used the book 1 when she was younger. This book focuses on how girls can take care of their bodies, health, personal appearance, and emotional well being. The puberty section is just enough information about how her body is going to change and how she can take care of herself, hygiene, etc... It does not discuss sex or anything controversial. As with the first book, we read the chapters together and then I let her keep the book to review on her own.","excellent, just right book",1435536000,,,0.9,31.0,The Care and Keeping of You 2: The Body Book for Older Girls
42351,0.0,1.0,0.0,0.0,2.0,True,"11 23, 2014",A1F1YIUYUPXWPG,1609580834,{'Format:': ' Kindle Edition'},maryam wade,I did not order this book.,I did not order this book.,1416700800,,,0.1,30.0,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)"
42370,0.0,0.847,0.153,0.2023,5.0,True,"10 15, 2014",AFEY17K29Z0EX,1609580834,{'Format:': ' Paperback'},Rebecca L. Morris,"Lots of important information presented in an age appropriate, factual way.",Five Stars,1413331200,,,0.1,30.0,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)"
42246,0.0,0.0,1.0,0.296,3.0,True,"06 11, 2015",A31QASCUSKKDAU,1609580834,{'Format:': ' Paperback'},Robert,ok,Three Stars,1433980800,,,0.3,30.0,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)"
42553,0.028,0.92,0.052,0.296,5.0,True,"08 2, 2013",A3E2VKCYQ41SKI,1609580834,{'Format:': ' Paperback'},Heather Brown,"This book has helped me to answer many questions I was having a hard time answering for my daughter.  It has taken some of the burdon of ""the talk"" off both our shoulders and helps me to explain things in a way that my daughter can understand.  Will do business again.",Great read!,1375401600,,,0.3,30.0,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)"
42396,0.0,0.738,0.262,0.4939,4.0,True,"09 2, 2014",A2Y32GC65NLXC0,1609580834,{'Format:': ' Paperback'},Meema,Bought this for my granddaughter.  She seemed to enjoy it.,She seemed to enjoy it.,1409616000,,,0.5,30.0,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)"
42145,0.0,0.715,0.285,0.4927,5.0,True,"11 21, 2015",A2LEOWJYJ6OELZ,1609580834,{'Format:': ' Paperback'},Amazon Customer,Very good girls book for their first private Q&A.,Five Stars,1448064000,,,0.5,30.0,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)"
41918,0.0,0.823,0.177,0.7003,4.0,True,"12 19, 2016",A5CPFR1PEDHM,1609580834,{'Format:': ' Paperback'},Cheryl Rosenthal,Good book for what the goal is. She's weiiling to listen to it at bursts and it does cause her to start talking about her experiences. Overall a good tool,Good tool to get the discussions going.,1482105600,,,0.7,30.0,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)"
41787,0.0,0.674,0.326,0.7003,5.0,True,"03 19, 2018",AT2VAE217JAYG,1609580834,{'Format:': ' Paperback'},mrs.phicks,Great book to use a discussion for young girl growing into adolescence stage of development.,Five Stars,1521417600,,,0.7,30.0,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)"
41823,0.0,0.717,0.283,0.9001,5.0,True,"10 28, 2017",A1O0I9RGV8ZCD9,1609580834,{'Format:': ' Paperback'},Kindle Customer,Well written and illustrated.  Good emphasis on esteem and healthy living.  Who would have thought a health book would have my 7 year old excited about reading each chapter?  Made the training bra experience easy peasy for this grandmother caregiver.,Excellent.  Highly recommended!,1509148800,,,0.9,30.0,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)"
42018,0.0,0.368,0.632,0.9001,5.0,True,"06 19, 2016",A3VQCTNAVLHJ6R,1609580834,{'Format:': ' Paperback'},Calimamjam,Wonderful gift for my niece.  Her mother appreciated it as well.,Five Stars,1466294400,,,0.9,30.0,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)"
42667,0.246,0.474,0.28,0.2003,5.0,True,"03 8, 2017",A2DU3MEU4F8NTT,1938298071,{'Format:': ' Hardcover'},kjb0707,Artwork is great & the lesson of the story as well - no idea is a bad idea!,Five Stars,1488931200,,,0.1,22.0,What Do You Do With an Idea?
42692,0.0,0.847,0.153,0.2023,5.0,False,"12 10, 2016",A3JXQCVTE19PRO,1938298071,{'Format:': ' Hardcover'},PJW,Purchased for my grandson. Recommended by my daughter who is a teacher.,Great book!,1481328000,,,0.1,22.0,What Do You Do With an Idea?
43117,0.0,0.732,0.268,0.296,5.0,True,"04 13, 2018",AU121FW8PJV6Y,1938298071,{'Format:': ' Hardcover'},j chaves,Another treasure in the pages of history,Five Stars,1523577600,,,0.3,22.0,What Do You Do With an Idea?
42698,0.269,0.299,0.433,0.2732,4.0,False,"11 27, 2016",A3N6PQS8Z6ZQ23,1938298071,{'Format:': ' Hardcover'},TeamTI,"Good, thought provoking book.",Good read for young ones to think about,1480204800,,,0.3,22.0,What Do You Do With an Idea?
42650,0.0,0.652,0.348,0.4939,5.0,True,"07 7, 2017",A182EECGWYVAOB,1938298071,{'Format:': ' Hardcover'},Amelielucia,I think the story and illustrations are adorable.,Adorable book,1499385600,,,0.5,22.0,What Do You Do With an Idea?
42730,0.0,0.239,0.761,0.4926,5.0,True,"07 23, 2016",A202H9MYQHUMTV,1938298071,{'Format:': ' Hardcover'},Judye P.,Good title!,Donated to a school.,1469232000,,,0.5,22.0,What Do You Do With an Idea?
42629,0.0,0.341,0.659,0.7003,5.0,True,"10 9, 2017",A8H3YW861FBJN,1938298071,{'Format:': ' Hardcover'},C Strasser,Good book as a graduation gift.,Five Stars,1507507200,,,0.7,22.0,What Do You Do With an Idea?
42826,0.032,0.83,0.137,0.7005,5.0,True,"07 17, 2015",A2ZGOW8NLHJHMF,1938298071,{'Format:': ' Hardcover'},Stephanie Nieto,It is rare that I find a book that I like so much that I want right on the spot.  I am choosy about the books I purchase for my son and I want them to have something special about them.  This is it--great book!  Everything from the way the story is written the illustrations alongside speak to the reader.  I can not recommend this book enough!,Wow!,1437091200,,,0.7,22.0,What Do You Do With an Idea?
42790,0.0,0.593,0.407,0.8999,5.0,True,"01 10, 2016",A8KT522COJMUR,1938298071,{'Format:': ' Hardcover'},Knikki,"My girls, 4 and 6 years old, loved this book! The illustrations are beautiful and the story/concept is easy to follow.",loved this book,1452384000,,,0.9,22.0,What Do You Do With an Idea?
